受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2021/1/5,26,19920050,28578850,19916650,40,40,40,40,40,40,40,40,40,40,3203200,3203200,2892000,526950
2021/1/5,27,19540850,28973700,19535600,50,50,50,50,50,50,50,50,50,50,3201500,3201500,2751000,501950
2021/1/5,28,19328300,28715900,19323050,60,60,60,60,60,60,60,60,60,60,3200750,3200750,2429750,526450
2021/1/5,29,19471400,28514400,19471400,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,3191000,3191000,2134700,479950
2021/1/5,30,19265350,27942250,19265350,53.56,53.56,53.56,53.56,53.56,53.56,53.56,53.56,53.56,53.56,3180350,3180350,1523350,388950
2021/1/5,31,19078250,26571600,19078250,60,60,60,60,60,60,60,60,60,60,3184950,3184950,1032350,379950
2021/1/5,32,18668000,26805400,18668000,80,80,80,80,80,80,80,80,80,80,3175850,3175850,993700,471450
2021/1/5,33,18760950,27028900,18760950,80,80,80,80,80,80,80,80,80,80,3222700,3222700,961100,376500
2021/1/5,34,18797800,27160100,18797800,80,80,80,80,80,80,80,80,80,80,3379650,3379650,1052500,371500
2021/1/5,35,18660300,27137950,18654950,80,80,80,80,80,80,80,80,80,80,3556100,3556100,1100950,337000
2021/1/5,36,18715200,27273700,18715200,80,80,80,80,80,80,80,80,80,80,3565700,3565700,1108150,337000
2021/1/5,37,18734900,26955700,18734900,80,80,80,80,80,80,80,80,80,80,3571850,3571850,1112900,336450
2021/1/5,38,18738750,26667150,18738750,80,80,80,80,70,70,70,70,70,70,3578000,3578000,1113250,336450
2021/1/5,39,18901650,26026250,18896550,70,80,80,80,50,50,50,50,50,50,3593350,3593350,1107950,336450
2021/1/5,40,18946100,25697450,18941150,70,70,70,70,50,50,50,50,50,50,3596050,3596050,1101800,336450
2021/1/5,41,18349850,25298150,18345000,70,80,80,80,50,50,50,50,50,50,3580450,3580450,1062600,336450
2021/1/5,42,18267900,25109800,18263200,70,70,70,70,50,50,50,50,50,50,3466800,3466800,1052850,336450
2021/1/5,43,17908950,25181200,17904500,70,70,70,70,70,70,70,70,70,70,3317150,3317150,1021000,336450
2021/1/5,44,18016450,24511600,18012200,70,70,70,70,60,60,60,60,60,60,3315150,3315150,935900,366450
2021/1/5,45,16721950,24221300,16721950,80,80.01,80.01,80.01,80,80,80,80,80,80,3261650,3261650,866700,351950
2021/1/5,46,16617350,23842000,16617350,80,80,80,80,80,80,80,80,80,80,3252050,3252050,850350,336450
2021/1/5,47,16552100,22992200,16552100,70,70,70,70,60.01,60.01,60.01,60.01,60.01,60.01,3137850,3137850,848850,334950
2021/1/5,48,16578200,22535250,16578200,70,70,70,70,50,50,50,50,50,50,3118500,3118500,858850,344950
2021/1/6,1,16367200,24479800,16366750,70.01,70.01,70.01,70.01,70.01,70.01,70.01,70.01,70.01,70.01,3064500,3064500,597500,484150
2021/1/6,2,16369650,24445150,16369650,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3174850,3174850,879600,483300
2021/1/6,3,16408400,24558550,16408400,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3203600,3203600,1278200,546800
2021/1/6,4,16504600,24767900,16504600,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3218000,3218000,1546250,625200
2021/1/6,5,16524300,24598950,16524300,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3221200,3221200,1650250,667250
2021/1/6,6,16562550,24542200,16562550,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3221000,3221000,1616450,691550
2021/1/6,7,16616350,23804600,16616350,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3221250,3221250,1506700,651850
2021/1/6,8,16624400,23942100,16624400,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3220500,3220500,1634000,648400
2021/1/6,9,16596700,23443400,16596700,60.01,60.01,60.01,60.01,50,50,50,50,50,50,3225950,3225950,1489500,459700
2021/1/6,10,16550600,23307050,16550600,60.01,60.01,60.01,60.01,50,50,50,50,50,50,3227000,3227000,1262650,366400
2021/1/6,11,16536550,23516400,16536550,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,3239450,3239450,982800,358600
2021/1/6,12,16380950,23921650,16380950,70.01,70.01,70.01,70.01,70,70,70,70,70,70,3264100,3264100,859050,345600
2021/1/6,13,16837050,24830250,16837050,90,98,98,98,85,85,85,85,85,85,3353400,3353400,831500,336250
2021/1/6,14,16756600,25673500,16756600,95.01,100,100,100,90,90,90,90,90,90,3368800,3368800,829500,336750
2021/1/6,15,17025100,26435850,17025100,95.01,100,100,100,90,90,90,90,90,90,3384900,3384900,853800,348750
2021/1/6,16,17400750,27056450,17400750,95.01,100,100,100,90,90,90,90,90,90,3531500,3531500,974900,378750
2021/1/6,17,19090250,28755650,19090250,90,95.01,95.01,95.01,90,90,90,90,90,90,3583550,3583550,1250450,398250
2021/1/6,18,19337800,29538700,19337800,95.01,99,99,99,90,90,90,90,90,90,3536300,3536300,1357300,403250
2021/1/6,19,19687200,28923400,19687200,90,90,90,90,90,90,90,90,90,90,3507800,3507800,1325900,413250
2021/1/6,20,20178500,28640500,20178500,90,90,90,90,90,90,90,90,90,90,3504450,3504450,1212200,338250
2021/1/6,21,21173150,29420450,21173150,75,75,75,75,75,75,75,75,75,75,3451800,3451800,1244750,338250
2021/1/6,22,20582950,29352850,20582950,65,65,65,65,65,65,65,65,65,65,3459400,3459400,1874450,338250
2021/1/6,23,20682500,30795800,20682500,80,80.01,80.01,80.01,75,75,75,75,75,75,3446100,3446100,2202050,353750
2021/1/6,24,20764150,30968750,20764150,70.01,70.01,70.01,70.01,70,70,70,70,70,70,3446000,3446000,2612500,413750
2021/1/6,25,20910350,29897600,20910350,60,60,60,60,60,60,60,60,60,60,3446300,3446300,2848300,398250
2021/1/6,26,20813950,29783700,20813950,60,60,60,60,50,50,50,50,50,50,3446100,3446100,2930150,398250
2021/1/6,27,20601200,30473100,20601200,70.01,70.01,70.01,70.01,60.02,60.02,60.02,60.02,60.02,60.02,3444600,3444600,2650950,343250
2021/1/6,28,20345400,29898150,20345400,80,75,75,80.01,73.12,73.12,73.12,73.12,73.12,73.12,3443500,3443500,1986500,378250
2021/1/6,29,19924800,28946900,19924800,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,3447800,3447800,1572600,378250
2021/1/6,30,19612250,28638050,19612250,73.57,73.57,73.57,73.57,73.57,73.57,73.57,73.57,73.57,73.57,3437600,3437600,1234450,338250
2021/1/6,31,19341350,26883750,19341350,80,80.01,80.01,80.01,75,75,75,75,75,75,3456500,3456500,708400,368250
2021/1/6,32,18971700,26862900,18971700,90,100,100,100,80,80,80,80,80,80,3448600,3448600,552100,383250
2021/1/6,33,18707700,27759300,18707700,99,100,100,100.01,80,80,80,80,80,80,3495600,3495600,573600,383200
2021/1/6,34,18399700,27835100,18399700,100,100.01,100.01,100.01,85,85,85,85,85,85,3502800,3502800,550050,338200
2021/1/6,35,18461550,27850000,18461550,99.99,100.01,100.01,100.01,88,88,88,88,88,88,3646400,3646400,592650,338700
2021/1/6,36,18530300,27971000,18530300,99.99,100.01,100.01,100.01,88,88,88,88,88,88,3692300,3692300,612700,338700
2021/1/6,37,18603650,27442400,18603650,90,100,100,100,80,80,80,80,80,80,3704550,3704550,615900,338200
2021/1/6,38,18654650,27269250,18654650,90,100,100,100,80,80,80,80,80,80,3712850,3712850,614900,338200
2021/1/6,39,18634300,27020900,18634300,90,100,100,100,80,80,80,80,80,80,3703100,3703100,610850,338200
2021/1/6,40,18694750,26928750,18694750,88,90.01,90.01,90.01,80,80,80,80,80,80,3606450,3606450,622400,353200
2021/1/6,41,18062050,25940300,18062050,85.01,99,99,99,80,80,80,80,80,80,3535850,3535850,583450,353200
2021/1/6,42,18231600,25774500,18231600,85.01,90.01,90.01,90.01,80,80,80,80,80,80,3657550,3657550,588650,368200
2021/1/6,43,18008900,25976100,18008900,88,90.01,90.01,90.01,80,80,80,80,80,80,3623200,3623200,575300,373200
2021/1/6,44,18171650,25396550,18171650,85.01,90.01,90.01,90.01,75,75,75,75,75,75,3620600,3620600,655650,373200
2021/1/6,45,16802950,25166600,16802950,95.01,100.02,100.02,100.02,80,80,80,80,80,80,3550050,3550050,708500,371700
2021/1/6,46,16818400,24691550,16818400,90,100,100,100,80,80,80,80,80,80,3540350,3540350,672500,396200
2021/1/6,47,16625550,24191050,16625550,85.01,90.01,90.01,90.01,80,80,80,80,80,80,3309400,3309400,576900,333700
2021/1/6,48,16592550,23691800,16592550,85.01,85.01,85.01,85.01,80,80,80,80,80,80,3177600,3177600,532050,419200
2021/1/7,1,16931200,24232450,16930700,75,75,75,75,75,75,75,75,75,75,3188200,3188200,491550,357750
2021/1/7,2,16833400,24006950,16833400,65,65,65,65,65,65,65,65,65,65,3298350,3298350,590450,356650
2021/1/7,3,16935800,23962600,16935800,65,65,65,65,65,65,65,65,65,65,3321800,3321800,758550,355650
2021/1/7,4,16940850,23684450,16940850,65,65,65,65,65,65,65,65,65,65,3325550,3325550,822700,355250
2021/1/7,5,17016800,23611250,17016800,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,3323800,3323800,883800,354850
2021/1/7,6,17076100,23835950,17076100,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,3323100,3323100,1145200,354650
2021/1/7,7,16939300,23675450,16939300,65,65,65,65,65,65,65,65,65,65,3322700,3322700,1384350,355350
2021/1/7,8,16945550,23709750,16945550,65,65,65,65,62,62,62,62,62,62,3321800,3321800,1419450,355400
2021/1/7,9,16880650,23816850,16880650,65,65,65,65,65,65,65,65,65,65,3325900,3325900,1450950,355300
2021/1/7,10,16891000,23838400,16891000,65,65,65,65,65,65,65,65,65,65,3326850,3326850,1305550,356500
2021/1/7,11,16720600,24026150,16720600,65,65,65,65,65,65,65,65,65,65,3339050,3339050,904050,358250
2021/1/7,12,16568600,24099300,16568600,80,80,80,80,80,80,80,80,80,80,3363050,3363050,783950,359100
2021/1/7,13,16993300,25248400,16993300,101,101,101,101,90,90,90,90,90,90,3362100,3362100,772900,334250
2021/1/7,14,17002900,26219850,17002900,103,103,103,103,98,98,98,98,98,98,3377450,3377450,771300,334250
2021/1/7,15,17122600,26951350,17122600,103,103,103,103,100,100,100,100,100,100,3391100,3391100,792050,334750
2021/1/7,16,17431450,27696900,17431450,103,103,103,103,100,100,100,100,100,100,3537650,3537650,863350,344750
2021/1/7,17,19015050,29528400,19015050,101,101,101,101,100,100,100,100,100,100,3598700,3598700,1193750,334250
2021/1/7,18,19234700,30730400,19234700,102,100.02,100.02,102,100.01,100.01,100.01,100.01,100.01,100.01,3558650,3558650,1323800,334250
2021/1/7,19,19487700,31436550,19487700,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,3535650,3535650,1395950,334250
2021/1/7,20,19683000,31106600,19683000,100,100,100,100,100,100,100,100,100,100,3533600,3533600,1239000,334250
2021/1/7,21,19674300,31441350,19674300,100,100,100,100,100,100,100,100,100,100,3482250,3482250,1391550,334250
2021/1/7,22,19927550,31476900,19927550,95,95,95,95,95,95,95,95,95,95,3491200,3491200,1698100,334250
2021/1/7,23,20079100,31176400,20079100,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,3480000,3480000,1807450,334750
2021/1/7,24,20254200,31382200,20254200,90,90,90,90,90,90,90,90,90,90,3549450,3549450,2214850,334750
2021/1/7,25,20376450,31484450,20376450,80,80,80,80,80,80,80,80,80,80,3549550,3549550,2467600,334250
2021/1/7,26,20380550,31414800,20375850,80,70,70,70,80,80,80,80,80,80,3548950,3548950,2609050,334250
2021/1/7,27,20088500,30953100,20088500,90,80.01,80.01,80.01,90,90,90,90,90,90,3479300,3479300,2444000,336250
2021/1/7,28,20014350,30346850,20014350,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,3478600,3478600,1830050,336250
2021/1/7,29,19895600,29831200,19895600,90,90,90,90,90,90,90,90,90,90,3482400,3482400,1379600,338250
2021/1/7,30,19706200,29695100,19706200,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,3472000,3472000,1065600,338250
2021/1/7,31,19592800,28591000,19592800,99,99,99,99,99,99,99,99,99,99,3491700,3491700,723600,338250
2021/1/7,32,19286500,28867400,19286500,103,100.1,100.1,103,100.01,100.01,100.01,100.01,100.01,100.01,3483300,3483300,585800,338200
2021/1/7,33,19045150,29307500,19045150,103.01,100.11,100.11,103.01,102.91,102.91,102.91,102.91,102.91,102.91,3404700,3404700,635700,338200
2021/1/7,34,18674500,29876550,18674500,103.01,103,103,103.01,103.01,103.01,103.01,103.01,103.01,103.01,3275700,3275700,698800,338200
2021/1/7,35,18542550,29890800,18541800,103.01,103,103,103.01,103.01,103.01,103.01,103.01,103.01,103.01,3369650,3369650,720700,338700
2021/1/7,36,18606800,29862850,18605700,103.01,103,103,103.01,103.01,103.01,103.01,103.01,103.01,103.01,3413850,3413850,751450,338700
2021/1/7,37,18626600,29645050,18623900,103,103,103,103,103,103,103,103,103,103,3423000,3423000,764400,338200
2021/1/7,38,18746950,29497000,18742950,103,100.1,100.1,103,102.91,102.91,102.91,102.91,102.91,102.91,3523700,3523700,701600,363200
2021/1/7,39,18884250,29315150,18878800,103,100.02,100.02,103,100.01,100.01,100.01,100.01,100.01,100.01,3563600,3563600,701600,363200
2021/1/7,40,18987200,28802500,18981900,100.01,100.01,100.01,100.01,100,100,100,100,100,100,3601150,3601150,701600,363200
2021/1/7,41,18536650,28110850,18531550,102,100.02,100.02,102,100,100,100,100,100,100,3654800,3654800,702550,363200
2021/1/7,42,18709500,27622400,18704550,100,100.01,100.01,100.01,100,100,100,100,100,100,3775100,3775100,707550,363200
2021/1/7,43,18560850,27232050,18556150,95,95,95,95,90,90,90,90,90,90,3740400,3740400,657550,363200
2021/1/7,44,18644650,26535100,18640200,95,95,95,95,90,90,90,90,90,90,3738350,3738350,602900,363200
2021/1/7,45,17305500,25959000,17305500,101,103.02,103.02,103.02,99,99,99,99,99,99,3648950,3648950,580150,361200
2021/1/7,46,17371350,25461050,17371350,101,103,103,103,93,93,93,93,93,93,3638750,3638750,534450,361200
2021/1/7,47,17039550,25481200,17039550,95,95,95,95,95,95,95,95,95,95,3408600,3408600,706100,359200
2021/1/7,48,17025950,25182800,17025950,90,90,90,90,90,90,90,90,90,90,3275850,3275850,725150,359100
2021/1/8,1,17263200,25011300,17262800,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,3200650,3200650,519650,475950
2021/1/8,2,17397400,25001000,17397400,81.2,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3360400,3360400,834950,542250
2021/1/8,3,17523300,24692400,17523300,81.2,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3413150,3413150,1130400,610800
2021/1/8,4,17627250,24658050,17627250,80,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3416300,3416300,1297650,689950
2021/1/8,5,17608450,24587000,17608450,71.99,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3414200,3414200,1463750,680950
2021/1/8,6,17657850,24650850,17657850,70,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3413350,3413350,1649150,716350
2021/1/8,7,17426650,24748650,17426650,80,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3413350,3413350,1792950,710150
2021/1/8,8,17431600,24765900,17431600,80,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3412450,3412450,1775950,693150
2021/1/8,9,17393450,24759050,17393450,80,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3414650,3414650,1588100,680400
2021/1/8,10,17308650,24787150,17308650,81.2,70,70,70,81.2,81.2,81.2,81.2,81.2,81.2,3415900,3415900,1378100,683500
2021/1/8,11,17172750,24916000,17172750,81.2,80,80,80,81.2,81.2,81.2,81.2,81.2,81.2,3427500,3427500,937800,570100
2021/1/8,12,16988950,24943250,16988950,85,85,85,85,85,85,85,85,85,85,3452450,3452450,710300,530600
2021/1/8,13,17506550,24948950,17506550,102,102,102,102,100,100,100,100,100,100,3597850,3597850,666250,514250
2021/1/8,14,17455100,26138000,17455100,104,104,104,104,103.5,103.5,103.5,103.5,103.5,103.5,3625500,3625500,678150,533750
2021/1/8,15,17614150,27186600,17614150,110.01,110.01,110.01,110.01,110.01,110.01,110.01,110.01,110.01,110.01,3674500,3674500,585750,474250
2021/1/8,16,17874050,28104600,17874050,110.01,111,111,111,110.01,110.01,110.01,110.01,110.01,110.01,3772400,3772400,578700,472750
2021/1/8,17,19551150,29424000,19543700,105.51,110.01,110.01,110.01,105.01,105.01,105.01,105.01,105.01,105.01,3792000,3792000,655550,466750
2021/1/8,18,19775900,30535000,19769800,110.01,120,120,120,105.51,105.51,105.51,105.51,105.51,105.51,3799300,3799300,829400,523750
2021/1/8,19,20021450,30598550,20014500,110.01,120,120,120,105.51,105.51,105.51,105.51,105.51,105.51,3795750,3795750,841900,536750
2021/1/8,20,20279350,30515200,20272500,105.51,110.01,110.01,110.01,103.5,103.5,103.5,103.5,103.5,103.5,3793800,3793800,1004400,536750
2021/1/8,21,20400650,30368550,20394250,103.5,105.1,105.1,105.1,103.5,103.5,103.5,103.5,103.5,103.5,3735950,3735950,1124350,534250
2021/1/8,22,20716500,30645800,20710200,103,103,103,103,103,103,103,103,103,103,3728550,3728550,1524650,522250
2021/1/8,23,20899750,30872500,20893550,103,103,103,103,100,100,100,100,100,100,3727550,3727550,1912700,558250
2021/1/8,24,21012250,31031350,21005750,100,100,100,100,100,100,100,100,100,100,3725850,3725850,2344100,611750
2021/1/8,25,21149850,30635700,21141650,95,95,95,95,81.2,81.2,81.2,81.2,81.2,81.2,3728250,3728250,2589300,593750
2021/1/8,26,21067150,30616900,21058900,95,95,95,95,81.2,81.2,81.2,81.2,81.2,81.2,3622900,3622900,2715650,488250
2021/1/8,27,20864450,30359250,20857700,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,3621650,3621650,2439200,497250
2021/1/8,28,20802050,30004350,20795650,100,100,100,100,100,100,100,100,100,100,3715250,3715250,1968900,554750
2021/1/8,29,20536000,29934650,20529750,103,103,103,103,103,103,103,103,103,103,3718850,3718850,1696700,557750
2021/1/8,30,20188050,29326600,20181750,103.5,103.67,103.67,103.67,103.5,103.5,103.5,103.5,103.5,103.5,3708900,3708900,1291600,554250
2021/1/8,31,19932450,29012950,19926000,108.05,110,110,110,105.51,105.51,105.51,105.51,105.51,105.51,3726800,3726800,913200,517200
2021/1/8,32,19551250,29244100,19545050,110.01,110.01,110.01,110.01,110,110,110,110,110,110,3739800,3739800,712550,561200
2021/1/8,33,19411050,29215550,19404750,110.01,120.02,120.02,120.02,110,110,110,110,110,110,3791100,3791100,643300,542200
2021/1/8,34,19018700,30095800,19012500,120.01,120.02,120.02,120.02,120,120,120,120,120,120,3797800,3797800,555300,454200
2021/1/8,35,18947500,30282000,18940100,120.02,120.02,120.02,120.02,120,120,120,120,120,120,3891300,3891300,551300,450200
2021/1/8,36,18922550,30377850,18914100,120.01,120.02,120.02,120.02,120,120,120,120,120,120,3835050,3835050,552300,451200
2021/1/8,37,18916100,30200750,18907050,120.01,120.02,120.02,120.02,120,120,120,120,120,120,3769300,3769300,555800,454700
2021/1/8,38,19002200,29929200,18992600,120,120.02,120.02,120.02,120,120,120,120,120,120,3824500,3824500,548800,447700
2021/1/8,39,19010900,29677500,19000650,120,120,120,120,110.01,110.01,110.01,110.01,110.01,110.01,3838150,3838150,609300,508200
2021/1/8,40,19031250,29188150,19020650,110.01,120,120,120,110,110,110,110,110,110,3773850,3773850,581800,480700
2021/1/8,41,18562600,28410150,18557400,110,115,115,115,105.51,105.51,105.51,105.51,105.51,105.51,3806550,3806550,577250,469700
2021/1/8,42,18604400,27786350,18599350,110,110.01,110.01,110.01,105,105,105,105,105,105,3807550,3807550,459250,451700
2021/1/8,43,18470250,27270900,18465450,103,105,105,105,100,100,100,100,100,100,3824750,3824750,449250,441700
2021/1/8,44,18545300,26522600,18540750,100,100,100,100,100,100,100,100,100,100,3822050,3822050,491250,433700
2021/1/8,45,17233900,26009650,17233900,104,105.51,105.51,105.51,101,101,101,101,101,101,3802450,3802450,703100,432200
2021/1/8,46,17240250,25452500,17240250,104,104,104,104,100,100,100,100,100,100,3753450,3753450,764100,432200
2021/1/8,47,16969900,25833050,16969900,100,100,100,100,100,100,100,100,100,100,3498500,3498500,763100,431200
2021/1/8,48,16962500,25489000,16962500,95,95,95,95,95,95,95,95,95,95,3444000,3444000,688100,431200
2021/1/9,1,16732750,27520100,16732050,91.21,91.21,91.21,91.21,91.21,91.21,91.21,91.21,91.21,91.21,3124850,3124850,655650,404200
2021/1/9,2,16771200,27289950,16771200,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3252550,3252550,1013600,502950
2021/1/9,3,16734550,27345000,16734550,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3274350,3274350,1266300,501950
2021/1/9,4,16797000,27165250,16797000,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3302200,3302200,1303200,501350
2021/1/9,5,16580350,27208700,16580350,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3283600,3283600,1502600,500750
2021/1/9,6,16637950,27236650,16637950,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3281800,3281800,1702300,500450
2021/1/9,7,16683900,26711400,16683900,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3286750,3286750,1903000,501150
2021/1/9,8,16704750,26574100,16704750,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3285600,3285600,1902950,501100
2021/1/9,9,16613700,26115100,16613700,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3286400,3286400,1703700,501350
2021/1/9,10,16608900,26016650,16608900,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,3319300,3319300,1504550,502200
2021/1/9,11,16578900,25974650,16578900,90.01,90.01,90.01,90.01,80,80,80,80,80,80,3315400,3315400,1022750,403500
2021/1/9,12,16498800,26076150,16498800,95.01,95.01,95.01,95.01,85,85,85,85,85,85,3361950,3361950,893800,405050
2021/1/9,13,16506500,24175300,16506500,101.01,101.01,101.01,101.01,101,101,101,101,101,101,3535100,3535100,626000,407050
2021/1/9,14,16441000,24682500,16441000,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,3530600,3530600,513500,407050
